var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
sh29b	0.114381917287899	0.0412617313576872	0.00587440620036378	0.00261426294714273	0.0235774401030905	sh29b	how many days consume meat (last week)
sh35	0.621345899545925	0.172555763981158	3.64138214367688e-4	0.00501225477292244	0.00179876970776279	sh35	how many member death last 12 months
hv105	0.0364244787629319	0.00599778160316266	3.3411e-9	0.00839302320301516	2.18354190265487e-8	hv105	age of household members
hv107	0.0127103053659224	0.0255053341302066	0.618567257296494	8.94228922053708e-5	0.79833495773055	hv107	highest year of education
hv108	0.0505333110621373	0.0231025888496265	0.029394090199231	0.00208088176648402	0.089147990193561	hv108	education in single years
v004	0.00111536914558294	7.71128507324579e-4	0.148977657477111	0.0010886332127531	0.317060518866993	v004	ultimate area unit
v005	5.03591604364693e-7	2.3319953908281e-7	0.0315070354114093	0.00473911291750273	0.0947777826937913	v005	sample weight
v006	-0.0045353510016803	0.0221513788172736	0.837894321647209	3.31211479400739e-5	0.93684323472591	v006	month of interview
v007	0.0234371966046528	0.223752282119998	0.916638620702409	8.28683428388821e-6	0.961474408821508	v007	year of interview
v008	-0.04023017906147	0.0905602619744899	0.657152525477403	1.23319963906021e-4	0.819775574434227	v008	date of interview (cmc)
v012	0.0381813560056811	0.00608239605214778	1.0436e-9	0.0092553029948691	6.85065422222222e-9	v012	current age - respondent
v016	0.00531380748701785	0.0115884033663505	0.646852001880449	1.41958768386408e-4	0.814816165960733	v016	day of interview
v021	0.00111536914558294	7.71128507324579e-4	0.148977657477111	0.0010886332127531	0.317060518866993	v021	primary sampling unit
v027	-0.336920879646144	0.295843968994432	0.255564247485286	7.4879242108139e-4	0.476630918704364	v027	number of visits
v028	0.0135277170364509	0.00452707218239439	0.00300932232820948	0.00511265850675702	0.0128091327918311	v028	interviewer identification
v029	0.053480127111735	0.0656012660589113	0.415507964690642	6.40319557612012e-4	0.649423559627596	v029	keyer identification
v030	0.0123298554524822	0.00501706368062911	0.0144831663607316	0.00373508424004243	0.0509324683685728	v030	field supervisor
v032	-0.0234294350722585	0.107576663811959	0.827720351066491	2.60277091715944e-5	0.931106594459411	v032	office editor
hivwt	4.88627596835989e-7	2.04317501036233e-7	0.0173190060919855	0.00535826702214881	0.057743051913911	hivwt	hiv testing sample weight (women/men)
v104	-0.00321360439737697	0.00216319457210461	0.138310722796137	0.00131869049826605	0.303543740817079	v104	years lived in place of res.
v107	0.0477539188360803	0.0326854421501512	0.144932144027431	8.14511157356868e-4	0.314087958088618	v107	highest year of education
v133	0.0536445787179507	0.0242206144225942	0.0274302658821271	0.0023038928981316	0.0845398089456992	v133	education in single years
v152	-3.67726319622376e-5	0.0052146396651437	0.994377630334831	1.90670697008954e-8	0.995506571267671	v152	age of household head
v191	2.12156491529953e-6	5.77562570481358e-7	2.77785879715025e-4	0.005533762994271	0.00141479222185894	v191	wealth index factor score (5 decimals)
v201	0.0105774023736901	0.0213958239201815	0.621363976161878	6.38361650692199e-5	0.800134780114293	v201	total children ever born
v505	-0.00880333936302112	0.144931338583129	0.951600705405386	2.36389824370686e-6	0.973427877804765	v505	number of other wives
v507	-0.0248840585905998	0.0267724070321813	0.353310635334876	5.8727025742622e-4	0.586996409887077	v507	month of first marriage
v508	-0.0176892250088616	0.00728151873625402	0.0156411403578596	0.00206643673467111	0.0538507326539828	v508	year of first marriage
v509	-0.00125900184882998	5.91968819985495e-4	0.0341518127384854	0.00155318894593137	0.101453115143846	v509	date of first marriage (cmc)
v511	0.0113629343620537	0.0228324374129112	0.619039100274874	1.46885042139888e-4	0.79833495773055	v511	age at first marriage
v512	0.0151811946236993	0.00713076733587638	0.0339707927668976	0.00157822696347509	0.101158993783685	v512	years since first marriage
v525	0.0827828599970808	0.0146673615960296	3.49112705252072e-8	0.0131093981857781	2.23220547903598e-7	v525	age at first intercourse
v527	0.00191926777096283	8.57674085750956e-4	0.0258840071780297	0.00411900336131288	0.0806554400885018	v527	time since last intercourse
v528	0.0064060071119963	0.00591348164362367	0.279443491128074	6.04090853754791e-4	0.505187315050386	v528	time since last intercourse(g)
v529	0.00784659187923326	0.00415955856063757	0.0600880560770918	0.00134182706417807	0.161363743319754	v529	time since last intercourse(imputed)
v531	0.0695258592182266	0.0119551538873514	1.3878e-8	0.00919314960318507	8.95100698689956e-8	v531	age at first intercourse (imp)
v702	0.107119625129738	0.0296130900693521	3.42549206172886e-4	0.00676983953580412	0.00169780260911863	v702	highest year of education
v730	0.00639407321230324	0.00679899357679574	0.347655529719685	3.60535277704521e-4	0.583608964568009	v730	partners age
v766a	0.438652179576062	0.130413020640651	8.56680838935685e-4	0.00423052868667795	0.00402967388250958	v766a	no. other than husband had sex in last 12 months
v766b	0.208230856874972	0.153090778782784	0.17466917174015	8.52669269903683e-4	0.357817429487103	v766b	no. had sex including husband in last 12 months
v836	0.144826893854647	0.0315268865883037	6.12929081133965e-6	0.00805958179135358	3.59244544775741e-5	v836	total lifetime number of sexual partners
v801	1.94758530701606e-4	3.31379749143038e-4	0.557108046268071	2.04462804349159e-4	0.762602951193643	v801	time interview started
v802	1.60859475519756e-4	3.42112394524529e-4	0.638515528868471	1.36776607619682e-4	0.813006410464424	v802	time interview ended
v803	0.00972551909411475	0.00481694805058795	0.0442649073800734	8.61434052822574e-4	0.125247640230591	v803	length of interview in minutes
s212m	-0.0598229753512483	0.0262368472941167	0.0232160468192531	0.00372191258017729	0.0739010800690449	s212m	month of birth
s212y	-0.0626119164002526	0.0117896498443095	1.97030911531695e-7	0.0110337252357947	1.21763454532349e-6	s212y	year of birth
s212c	-0.00521247213430767	9.66810554301796e-4	1.30594317578013e-7	0.0111879250068599	8.24306867789424e-7	s212c	date of birth of last child (cmc)
hv105_01	9.88140328058288e-4	0.00526363321868951	0.851199870713876	1.38407009665498e-5	0.94103458760808	hv105	age of household members
hv105_02	-0.00882321766212709	0.00715108584561892	0.218113828303968	9.76348789663906e-4	0.426129794186456	hv105	age of household members
hv105_03	0.00290959308880714	0.00578071724466362	0.615058154675236	9.91575316913185e-5	0.795482394444241	hv105	age of household members
hv105_04	0.00420795599766412	0.00709587919235473	0.55356368607771	1.22655856224618e-4	0.759863907376187	hv105	age of household members
hv105_05	0.0109306493282249	0.00744486016687388	0.142970559932936	0.0011891225481937	0.311916568716317	hv105	age of household members
hv105_06	0.00238287629784837	0.00854143724449253	0.780435638861203	4.68062041230066e-5	0.907640502833068	hv105	age of household members
hv105_07	0.0219614299286054	0.00834911144334667	0.00894638979245924	0.00570966017152663	0.0335376084351835	hv105	age of household members
hv105_08	0.0153910915881843	0.00871186782233714	0.0783909393627754	0.00302836524362182	0.197920371690289	hv105	age of household members
hv105_09	0.0107129196567369	0.00950980767250931	0.261181415515025	0.00165737094588969	0.484249385308456	hv105	age of household members
hv105_10	0.0012928964507359	0.00959117005186439	0.892927065941983	2.26376144560891e-5	0.960538041179152	hv105	age of household members
hv105_11	-0.0117517947752636	0.0152116840678765	0.441190709569895	0.00131832374730989	0.674574200864115	hv105	age of household members
hv107_01	0.0203111799455646	0.021628969557778	0.348357980756805	3.87374491023662e-4	0.583801318163961	hv107	highest year of education
hv107_02	0.0159598329263686	0.0249342665705436	0.522557924486268	1.82611477758665e-4	0.72989862514941	hv107	highest year of education
hv107_03	-0.0189862846593221	0.0233533652933732	0.416788690161038	3.42953810765656e-4	0.650736675864538	hv107	highest year of education
hv107_04	0.012507046805901	0.0246066003483949	0.611596478329153	1.4840619594203e-4	0.792301888078675	hv107	highest year of education
hv107_05	0.0268801758358533	0.0324263841204862	0.407750767785715	6.43394719899715e-4	0.643427226516561	hv107	highest year of education
hv107_06	0.0395072864248402	0.04089817935948	0.334882109235428	0.00118428907642343	0.569839718134478	hv107	highest year of education
hv107_07	0.0448819966297231	0.041966394615357	0.285991724625612	0.00171569830357399	0.510498568163207	hv107	highest year of education
hv107_08	0.0456827038315398	0.0480935379875926	0.343574990604291	0.00196024044147425	0.581949840736855	hv107	highest year of education
hv107_09	-0.142886679602901	0.0721761974852006	0.0497570031414973	0.0202843311967207	0.138924562646487	hv107	highest year of education
hv108_01	0.0337106991689905	0.0199281743431819	0.0916312711826597	0.0011725807807077	0.221199428994697	hv108	education in single years
hv108_02	0.0553760145769455	0.0202885023087398	0.0066725952376165	0.00287998992550376	0.0263513988394641	hv108	education in single years
hv108_03	0.0241912058685611	0.0213886100002276	0.258834049969976	5.37663765043273e-4	0.482090658014697	hv108	education in single years
hv108_04	0.0313988036114525	0.0249010106919051	0.208188185897573	8.28833660461603e-4	0.411638488046473	hv108	education in single years
hv108_05	0.0330504632161273	0.0297104651690132	0.266744281321848	7.93925322282285e-4	0.489464449376267	hv108	education in single years
hv108_06	0.0358291056086213	0.034800339278665	0.303967407696616	7.49770174022779e-4	0.528810201611192	hv108	education in single years
hv108_07	0.0975667293479101	0.0382797688135641	0.0112840816867485	0.00577717771032749	0.0408494819885479	hv108	education in single years
hv108_08	0.0347999921245131	0.042455951473757	0.413112445701296	8.2673286715762e-4	0.648424104464202	hv108	education in single years
hv108_09	0.00870199204250716	0.0471119966052121	0.853628516225902	5.5936480679919e-5	0.943013701171023	hv108	education in single years
hv108_10	0.0728915042793399	0.0482665431903511	0.132830626067917	0.00403278488528025	0.294139182462239	hv108	education in single years
hv108_11	0.0459361035677181	0.0638224273964483	0.472971782486785	0.00126150165143413	0.69788144129169	hv108	education in single years
hivnumb	-2.95348095433236e-5	4.36677808350143e-4	0.946115523571105	2.24120595115895e-6	0.973427877804765	hivnumb	household
hivline	-0.04021373429346	0.0457839069222905	0.380377099056815	4.88864460184812e-4	0.616027385204951	hivline	line
hiv05	4.65155337257274e-7	2.02279303702526e-7	0.0220745596405468	0.00502739140731212	0.0705716982447784	hiv05	sample weight
hv024_1	-0.244661397261819	0.313815625724209	0.436145394534735	1.9640298114576e-4	0.668937432739152	hv024	region
hv024_2	-0.413760945444044	0.539742646606594	0.44385454941095	3.7432451948427e-4	0.676546098534544	hv024	region
hv024_3	-0.254409526601924	0.469390744135759	0.588171832425116	1.59003266637425e-4	0.782627584167323	hv024	region
hv024_4	-0.106076727945108	0.439566561755088	0.809450802208623	3.97618617677953e-5	0.919203964284561	hv024	region
hv024_5	-0.297904195338461	0.435101936679107	0.494011631018384	2.64340829119858e-4	0.715348214719758	hv024	region
hv024_6	0.285536324536948	0.294392708170863	0.332773583345276	1.94704791844469e-4	0.566904939562829	hv024	region
hv024_7	0.560213424052992	0.269660342639801	0.0385032762258364	0.00233747126383688	0.11129029155687	hv024	region
hv024_8	-0.837732149929912	0.509755444591673	0.10121915179687099	9.44509901363411e-4	0.240211680710703	hv024	region
hv024_9	-0.178652595162825	0.62978207605473	0.776832121153014	6.86804318654755e-5	0.904792873208588	hv024	region
hv024_10	0.0586871741232426	0.273061119832086	0.829955285122105	1.0521916755768e-5	0.932910164478957	hv024	region
hv024_11	0.868619841349922	0.323605284358789	0.00762430114637723	0.0043931449545267	0.0296344547189452	hv024	region
hv024_12	0.974930628343979	0.257747180527755	1.83221469108695e-4	0.0066205711402848	9.66493249548366e-4	hv024	region
hv024_13	-0.470798067477657	0.42014703404281	0.263263368520699	3.66428395063512e-4	0.48604999413134	hv024	region
hv024_14	0.241802427802799	0.463686170076892	0.602370914392319	1.83398154249836e-4	0.79050935262446	hv024	region
hv024_15	-0.615055258669289	0.419928648435421	0.143930660123638	5.6823675971629e-4	0.312752453399229	hv024	region
hv024_16	-1.1274739488747	0.593851020108913	0.0584611855028272	0.00205856087415468	0.158248395084513	hv024	region
hv024_17	-0.0990318567793332	0.504044500683478	0.844355541174548	3.52197881370309e-5	0.937742358735917	hv024	region
hv024_18	-1.12050790493427	0.437553765743123	0.0108704369321585	0.00272967996444129	0.0398402862253055	hv024	region
hv024_19	-0.367205919153675	0.344629469015508	0.287397144689761	6.32356650477561e-4	0.511428412899731	hv024	region
hv024_20	-0.250217164970898	0.364539665743257	0.492930941545687	1.18884342111936e-4	0.714483808305181	hv024	region
hv024_21	-0.937722895485938	0.491892276372986	0.0574416933359913	0.00114023728936641	0.156533913389777	hv024	region
hv025_1	0.772527917141404	0.188684614041721	5.28941356919055e-5	0.00987589893112528	2.97051857098654e-4	hv025	type of place of residence
hv025_2	-0.772527917141406	0.188684614041722	5.28941356919066e-5	0.00987589893112528	2.97051857098654e-4	hv025	type of place of residence
hv026_0	0.554931021862463	0.269725938003964	0.0404066472708249	0.00229692226493694	0.116110151787954	hv026	place of residence
hv026_1	0.652769543380049	0.230019518971362	0.00481236099563788	0.00311241498411907	0.019799045099045	hv026	place of residence
hv026_2	0.456163739648811	0.269518757317971	0.0914591198795656	0.00159014413387693	0.221199428994697	hv026	place of residence
hv026_3	-0.739773681812571	0.18685096370242	9.15191202414654e-5	0.00890504107710866	5.062686913732e-4	hv026	place of residence
hv030_6	-0.175582375265624	0.334237269378169	0.599699384583454	1.76579276797928e-4	0.789443842272515	hv030	field supervisor
hv030_12	-0.633295437105564	0.40343649633246	0.11739741182163	0.00137101462801181	0.265944750399613	hv030	field supervisor
hv030_18	-0.158137247386824	0.363532155324206	0.663835278391211	1.3218107785351e-4	0.824629694014986	hv030	field supervisor
hv030_24	-0.655464901169024	0.287645839431203	0.0232995889122403	0.00283912817651621	0.0740075114481267	hv030	field supervisor
hv030_30	-0.289901829170038	0.386438407890273	0.453656681540395	4.00656559578771e-4	0.684423818830606	hv030	field supervisor
hv030_36	0.66039372590363	0.258174581065833	0.0109601077422088	0.00364595113684474	0.0400695028100059	hv030	field supervisor
hv030_42	-0.333611940931707	0.25807660187592	0.196992405640769	5.31521442333815e-4	0.394251738660455	hv030	field supervisor
hv030_48	0.607642696493173	0.260362952753212	0.0201834520686591	0.00309780392629122	0.0649476224518725	hv030	field supervisor
hv030_54	-0.456957187554497	0.46122679337247	0.322511547487832	7.18877721007982e-4	0.553894832138986	hv030	field supervisor
hv030_60	-0.050875691409764	0.283554594857694	0.85771327719206	1.34248253025326e-5	0.944039892291182	hv030	field supervisor
hv030_66	0.560213424052992	0.269660342639801	0.0385032762258364	0.00233747126383688	0.11129029155687	hv030	field supervisor
hv201_11	-0.331243925427549	0.419035887491855	0.429789108409692	3.32478777723688e-4	0.66193796988646	hv201	source of drinking water
hv201_12	0.483557373190139	0.21189757753009	0.0231011257333143	0.0018181209934176	0.0736940879224735	hv201	source of drinking water
hv201_13	-0.14721032042233	0.214273671533544	0.492535644471048	2.33390404018374e-4	0.714483808305181	hv201	source of drinking water
hv201_21	0.104934946842007	0.213548569080341	0.623468099670777	1.29029378119982e-4	0.802144933113012	hv201	source of drinking water
hv201_31	-0.473442625402627	0.459528466997754	0.303607015466022	6.55725654101547e-4	0.52880608707938	hv201	source of drinking water
hv201_32	-0.00756351490337618	0.23429003641339	0.974265437340966	4.07916143418952e-7	0.985112576855704	hv201	source of drinking water
hv201_41	0.920373532587802	0.528994710106184	0.08278425536629	0.00130195225212182	0.205499739791614	hv201	source of drinking water
hv201_42	-1.11632264098932	0.526919273648766	0.0348462686666649	0.00349051338395256	0.103142161965259	hv201	source of drinking water
hv201_43	-0.25609451007063	0.390959698499609	0.512881884391379	4.12201538879886e-4	0.723521053721172	hv201	source of drinking water
hv201_44	-0.125235246123862	0.430104379880342	0.771094696958667	2.75548292602013e-5	0.90389433921266	hv201	source of drinking water
hv201_45	-0.473763704283527	0.720038523145617	0.511000080321954	2.9069545692062e-4	0.723521053721172	hv201	source of drinking water
hv201_51	-12.179128688522	0.514460831180645	4.7792e-74	2.56920764595603e-4	9.66969643835617e-73	hv201	source of drinking water
hv201_61	1.139195970231	0.31975416855528	4.19117058604191e-4	0.00567678523295545	0.00205659765966243	hv201	source of drinking water
hv205_11	-0.106449453201058	0.332198899387401	0.748831328379944	3.72060734025181e-5	0.891235996790634	hv205	type of toilet facility
hv205_21	0.151438175494331	0.20912838659895	0.469475005421714	2.57619266820108e-4	0.696141849134028	hv205	type of toilet facility
hv205_22	0.684549178169031	0.282168793259837	0.0157817917867834	0.00260949673201816	0.0541335916711695	hv205	type of toilet facility
hv205_31	-1.29697179684709	0.395920323007466	0.00116136781537912	0.005329524988539	0.00527797004096911	hv205	type of toilet facility
hv205_96	0.133525659525939	1.07175142822314	0.900924185422696	6.25531800457768e-6	0.960538041179152	hv205	type of toilet facility
hv206_0	-0.29102380217975	0.205398552198655	0.157430125046745	7.80528982942563e-4	0.330290191326769	hv206	has electricity
hv206_1	0.29102380217975	0.205398552198656	0.157430125046747	7.80528982942452e-4	0.330290191326769	hv206	has electricity
hv207_0	-0.164505006893251	0.163785363272909	0.3158989243524	4.49961819748768e-4	0.544437236019247	hv207	has radio
hv207_1	0.164505006893252	0.163785363272909	0.315898924352398	4.49961819748879e-4	0.544437236019247	hv207	has radio
hv208_0	-0.0768815427074269	0.256966082197174	0.764977222089292	2.99930378141466e-5	0.901323222948544	hv208	has television
hv208_1	0.0768815427074262	0.256966082197174	0.764977222089294	2.99930378143687e-5	0.901323222948544	hv208	has television
hv209_0	-0.243620867598622	0.293440523067829	0.406992266273741	2.5407662523802e-4	0.642917194958626	hv209	has refrigerator
hv209_1	0.243620867598623	0.293440523067829	0.406992266273738	2.5407662523802e-4	0.642917194958626	hv209	has refrigerator
hv210_0	0.100697727710748	0.157514564756844	0.523061248565913	1.76561574355638e-4	0.72989862514941	hv210	has bicycle
hv210_1	-0.100697727710748	0.157514564756844	0.523061248565917	1.76561574355749e-4	0.72989862514941	hv210	has bicycle
hv211_0	0.125908061236765	0.754436917882305	0.867555143052028	1.29772744945633e-5	0.948467021678642	hv211	has motorcycle/scooter
hv211_1	-0.125908061236774	0.75443691788231	0.867555143052019	1.29772744945633e-5	0.948467021678642	hv211	has motorcycle/scooter
hv212_0	-0.157497731871336	0.482152435157949	0.744128298140013	4.84362968424801e-5	0.887068197217756	hv212	has car/truck
hv212_1	0.157497731871338	0.482152435157948	0.74412829814001	4.84362968425911e-5	0.887068197217756	hv212	has car/truck
hv213_11	-0.69380117013793	0.165799020545709	3.63621656974768e-5	0.00809408407013545	2.05773635000664e-4	hv213	main floor material
hv213_21	-10.0893985077144	1.00127913882266	4.4079e-21	5.32875557857082e-5	3.13003283653846e-20	hv213	main floor material
hv213_31	-10.1491137430231	1.00404598031772	3.4366e-21	6.16934695801818e-5	2.46400883495146e-20	hv213	main floor material
hv213_32	-0.231316905407792	0.957185147826037	0.809185591399793	2.25671645887049e-5	0.919203964284561	hv213	main floor material
hv213_33	-11.1589696568441	0.579224221086201	1.5824e-56	1.89013347958733e-4	2.12473163636364e-55	hv213	main floor material
hv213_34	0.6579406172726	0.167945132092769	1.08009079711677e-4	0.00708711608368362	5.93046136558167e-4	hv213	main floor material
hv213_35	1.09240933721632	0.794664674139803	0.170130799173171	0.00151851550264503	0.350954176506667	hv213	main floor material
hv213_96	-11.2094446612546	1.00260360821822	6.0634e-25	1.41068113779341e-4	4.73843481481481e-24	hv213	main floor material
hv214_11	-0.903224947147743	0.279517707468153	0.00135171939571195	0.00467309039633623	0.00612420106584831	hv214	main wall material
hv214_12	-0.8936703362753	0.236610532672217	1.87175347394679e-4	0.00777211581562576	9.83836256590537e-4	hv214	main wall material
hv214_21	0.237860132772267	0.184474669574869	0.198133230900888	8.32498232026802e-4	0.395998351881748	hv214	main wall material
hv214_22	0.547352570801421	0.198816912385494	0.00621950520388121	0.00356924527624869	0.0248275923949528	hv214	main wall material
hv214_31	-13.0989197724657	0.468168407306632	1.9745e-90	8.0012115100514e-4	7.11301585365854e-89	hv214	main wall material
hv214_32	0.459259993538697	0.207877597840132	0.0278174054155466	0.0025564922605642	0.0849686417348036	hv214	main wall material
hv214_33	1.27508976462172	0.611306450221447	0.0377335338264834	9.76357213424484e-4	0.109493967508283	hv214	main wall material
hv214_96	-10.3744630715783	0.999300052416807	3.9474e-22	9.69758864497461e-5	2.95954812182741e-21	hv214	main wall material
hv215_11	-0.914914609744794	0.170729275543179	1.54260425676178e-7	0.0132122098334662	9.57322053460987e-7	hv215	main roof material
hv215_21	0.928963019210828	0.166160272551131	4.6286234123857e-8	0.0138253161690578	2.946757232799e-7	hv215	main roof material
hv215_22	0.187991915998474	0.612340826409345	0.759026136373717	1.52557489474514e-5	0.900146006096163	hv215	main roof material
hv215_31	-0.830519101110431	1.11222085342628	0.455744774667317	1.96792857596551e-4	0.685526388903185	hv215	main roof material
hv215_32	-12.1446881798576	0.524008326298843	4.2112e-72	4.81731291191667e-4	7.87334481012658e-71	hv215	main roof material
hv217_1	0.430587097914573	0.272568534558339	0.115091091836274	0.00103005063318451	0.26232954111447	hv217	relationship structure
hv217_2	-0.010034325387238	0.196522464724033	0.959307970671178	1.61202718718112e-6	0.975153387943104	hv217	relationship structure
hv217_3	-0.137926265409977	0.394696202055543	0.726967186391999	4.05939563857816e-5	0.878918796215863	hv217	relationship structure
hv217_4	-0.0178188440370363	0.175610974731459	0.919238647574202	5.66482154451542e-6	0.962918781891558	hv217	relationship structure
hv217_5	-0.27743463158834	0.303195282939043	0.360817373511646	4.03176310897035e-4	0.590828448643793	hv217	relationship structure
hv221_0	-0.1152293775489	0.252590681145478	0.648542808649017	9.35023596203566e-5	0.814816165960733	hv221	has telephone
hv221_1	0.115229377548901	0.252590681145478	0.648542808649015	9.35023596203566e-5	0.814816165960733	hv221	has telephone
hv226_1	0.491725494258522	0.656816215255855	0.454582708761621	1.95667641921582e-4	0.685121082490729	hv226	type of cooking fuel
hv226_2	-10.1712478585313	0.998883373009423	1.9132e-21	6.45157225639403e-5	1.4128982e-20	hv226	type of cooking fuel
hv226_4	-0.150546952873298	0.748677193858195	0.840752483772356	1.68086881906504e-5	0.937201070590015	hv226	type of cooking fuel
hv226_6	0.699952674571459	0.190264151803213	2.72048205686104e-4	0.0074762006437683	0.00139036401314317	hv226	type of cooking fuel
hv226_7	-0.684686111515082	0.184034928052903	2.32420103268083e-4	0.00742058927971945	0.00119611321437965	hv226	type of cooking fuel
hv226_96	-10.1274784543738	1.0006081381144	3.1001e-21	5.82136909516029e-5	2.24453318627451e-20	hv226	type of cooking fuel
hv247_0	-0.121149983709125	0.223767314699257	0.588577145748125	1.01211645287314e-4	0.782627584167323	hv247	owns a bank account
hv247_1	0.121149983709125	0.223767314699258	0.588577145748126	1.01211645287425e-4	0.782627584167323	hv247	owns a bank account
hv270_1	-1.2114846963081	0.246169517654482	1.33890523349281e-6	0.00999858030092504	8.20565572559701e-6	hv270	wealth index
hv270_2	-0.593789000962004	0.228416226852418	0.009737940820353	0.00293159501612439	0.0364125027636997	hv270	wealth index
hv270_3	-0.0549754307753495	0.282182477549059	0.845647769528856	3.33382877428789e-5	0.937742358735917	hv270	wealth index
hv270_4	0.588632615418393	0.175957889364185	9.13179132147586e-4	0.00475380258827274	0.0042148924318187	hv270	wealth index
hv270_5	0.542355721154728	0.184760678256881	0.00355596486843232	0.00428461256572976	0.0149022095904148	hv270	wealth index
sh22f_0	-0.451991710502239	0.164289103076141	0.00625398428999819	0.00327712866321239	0.0248310075170089	sh22f	an iron, either charcoal or electric
sh22f_1	0.45199171050224	0.164289103076141	0.00625398428999807	0.00327712866321239	0.0248310075170089	sh22f	an iron, either charcoal or electric
sh23a_1	0.287158710977356	0.215202558436972	0.182972095100562	7.38431337022893e-4	0.371222231405948	sh23a	main source of energy used for lighting in the house
sh23a_2	-13.2673080306673	0.687718028471283	1.239e-56	6.59128451039659e-4	1.67890183486238e-55	sh23a	main source of energy used for lighting in the house
sh23a_4	0.701501354800476	0.164152730811499	2.49842601698284e-5	0.00752701603949357	1.43030047561382e-4	sh23a	main source of energy used for lighting in the house
sh23a_5	0.174067375216531	0.579830217134627	0.76420391341915	5.83947434478205e-5	0.901323222948544	sh23a	main source of energy used for lighting in the house
sh23a_6	-0.603807479378878	0.179989384123701	8.83732886344856e-4	0.0064639757109477	0.0041437253115281	sh23a	main source of energy used for lighting in the house
sh23a_7	-13.109317903041	0.274090367984324	1.5244e-153	9.77711079670596e-4	2.07900058333333e-151	sh23a	main source of energy used for lighting in the house
sh23a_8	-1.56758686668738	1.02551563451706	0.127291925027023	0.00193514597650046	0.284432939886404	sh23a	main source of energy used for lighting in the house
sh23a_96	-11.9892058242992	0.530009309936981	6.4616e-70	1.95132786801611e-4	1.10974223255814e-68	sh23a	main source of energy used for lighting in the house
sh28a_1	0.20035414731606	0.241956388166462	0.40821458825441	3.17143746950577e-4	0.643471661528029	sh28a	your household use land for farming or grazing that it does not own
sh28a_2	0.014596410125072	0.633633488730371	0.981634954488769	2.36906655515234e-7	0.987450302571928	sh28a	your household use land for farming or grazing that it does not own
sh28a_3	-0.137439871969264	0.354372895380817	0.698375954555358	4.72709468435362e-5	0.858868680165082	sh28a	your household use land for farming or grazing that it does not own
sh28a_4	-0.618258293159176	0.541292952815262	0.254174919582167	5.74347457156676e-4	0.475210577497292	sh28a	your household use land for farming or grazing that it does not own
sh28a_5	-0.0108401210381265	0.200671786466451	0.956951441145917	1.35346426843874e-6	0.973427877804765	sh28a	your household use land for farming or grazing that it does not own
sh28a_9	-11.0891746865065	0.590319735893897	1.3574e-54	1.56548926155242e-4	1.71357247863248e-53	sh28a	your household use land for farming or grazing that it does not own
sh29c_1	0.248557931278167	0.145683243647499	0.0888873975494862	0.00110288684176552	0.217276835145669	sh29c	how often have problems in satisfying the foods need
